PK;NOMBRE;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADAX;COORDENADAY;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
1909;Biblioteca Pública Municipal La Elipa (Ciudad Lineal);De lunes a viernes de 8:30 a 21 horas. Festivos cerrados.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi;  Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Bus:  líneas 15, 28, 110, 113, 210  Metro:  La Elipa (línea 2);Superficie:  880 metros cuadrados   Puestos de lectura:  102   Puestos de Internet:  10;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD;NUESTRA SEÑORA DEL VILLAR;CALLE;NUM;6;;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;444814;4475167;40,42342659;-3,651841641;91 403 63 22;;bplaelipa@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1911;Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán);De lunes a viernes de 8:30 a 21 horas. Festivos cerrados.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil; Sala polivalente.  Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro:  Francos Rodríguez   Bus:  44, 64, 126, 127, 128, 132;Superficie:  1.372 metros cuadrados   Puestos de lectura:  151   Puestos de Internet:  11   Sala polivalente:  40;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD;FRANCOS RODRIGUEZ;CALLE;V;67;;MADRID;MADRID;28039;BELLAS VISTAS;TETUAN;439865;4478987;40,45749513;-3,710539713;"91 398 07 23                                                                                                                                     
91 398 07 26";;bpvazquezmontalban@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1913;Biblioteca Pública Municipal María Zambrano (Tetuán);De lunes a viernes de 8:30 a 21 horas. Festivos cerrados.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, E-books, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro:  Ventilla  Bus:  42;Superficie:  1.551 metros cuadrados   Puestos de lectura:  123   Puestos de Internet:  21    Página en Facebook;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD;DONOSO;PLAZA;V;5;En el Centro Cultural Eduardo Úrculo;MADRID;MADRID;28029;ALMENARA;TETUAN;440967;4480259;40,46903299;-3,697662007;91 733 90 43;;bpmariazambrano@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1914;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);De lunes a viernes de 8:30 a 21 horas. Festivos cerrados.;"Accesible a personas con discapacidad física.   Espacios:  Sala de consulta y lectura; Sala de trabajo en grupo; Zona de publicaciones periódicas; Sala infantil y juvenil; Sala polivalente.  Servicios:  Préstamo de libros, multimedia y revistas; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro : Alonso Martínez, Tribunal.  Bus:  3, 21, 37, 40, 147, 149;Superficie:  1.860,70 metros cuadrados   Puestos de lectura:  122   Puestos de Internet:  41   Sala polivalente:  16   Sala de trabajo en grupo : 16    Página en Facebook;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD;BARCELO;CALLE;V;2;;MADRID;MADRID;28004;JUSTICIA;CENTRO;440755;4475555;40,42664222;-3,699722995;"914 802 433                                                                                                                                                   
";;bpvargasllosa@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1916;Biblioteca Pública Municipal Miguel Delibes (Moratalaz);De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro:  Vinateros   Bus:  20, 30, 32, 71, 113;Superficie:  2.012 metros cuadrados   Puestos de lectura:  258   Puestos de Internet:  14;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD;ARROYO BELINCOSO;CALLE;NUM;11;JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA;MADRID;MADRID;28030;MEDIA LEGUA;MORATALAZ;444706;4473646;40,40971738;-3,652982211;91 328 73 00;;bpmigueldelibes@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1917;Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal);De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil; Sala polivalente.  Servicios:  Préstamo de libros, multimedia y revistas (colección de libros en rumano); Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro:  Ascao   Bus:  28, 109;Superficie:  1.500 metros cuadrados   Puestos de lectura:  192   Puestos de Internet:  14   Sala polivalente:  30    Página en Facebook;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD;ASCAO;CALLE;V;4;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;445680;4475825;40,42941133;-3,641689984;91 406 14 72;;bppabloneruda@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1918;Biblioteca Pública Municipal Pío Baroja (Arganzuela);De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro:  Pirámides (Línea 5).  Bus:  18, 23, 34, 35, 36, 116, 118, 119   Renfe:  Pirámides;Superficie:  1.454 metros cuadrados   Puestos de lectura:  162   Puestos de Internet:  10;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17f879262ef5d010VgnVCM1000000b205a0aRCRD;ARGANDA;CALLE;NUM;12;;MADRID;MADRID;28005;ACACIAS;ARGANZUELA;440076;4472607;40,40003653;-3,707448815;91 474 16 03;;bppiobaroja@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1919;Biblioteca Pública Municipal Portazgo (Puente de Vallecas);De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de acceso público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro:  Portazgo, Buenos Aires (línea 1)  Bus:  54, 57, 58, 103, 136, 141, 143;Superficie:  550 metros cuadrados   Puestos de lectura:  116   Puestos de Internet:;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89a40a47f441f010VgnVCM2000000c205a0aRCRD;CANTALAPIEDRA;CALLE;V;11;;MADRID;MADRID;28038;NUMANCIA;PUENTE DE VALLECAS;444486;4471813;40,39318997;-3,655414765;91 757 03 23;;bpportazgo@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1920;Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas);De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Bus:  24, 102   Renfe:  El Pozo;Superficie:  269 metros cuadrados   Puestos de lectura:  146   Puestos de Internet:  7    Página en Facebook;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d7203d0b5e71c010VgnVCM1000000b205a0aRCRD;GLORIETAS;AVENIDA;NUM;19;EN C. CULTURAL POZO TIO RAIMUNDO;MADRID;MADRID;28053;ENTREVIAS;PUENTE DE VALLECAS;444059;4469640;40,37358564;-3,660254606;91 507 07 34;;bppozotr@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1921;Biblioteca Pública Municipal San Blas (San Blas-Canillejas);De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Accesible a personas con discapacidad física.   Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios.";Bus:  4, 38, 48, 70, 106, 140  Metro:  Alsacia (Línea 2);Superficie:  312 metros cuadrados   Puestos de lectura:  125   Puestos de Internet:  8;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD;SAN ROMAN DEL VALLE;CALLE;NUM;8;CENTRO CULTURAL ANTONIO MACHADO;MADRID;MADRID;28037;ARCOS;SAN BLAS-CANILLEJAS;447358;4474793;40,42023163;-3,621811386;91 313 52 97;;bpsanblas@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1923;Biblioteca Pública Municipal Vallecas (Puente de Vallecas);De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro:  Nueva Numancia   Bus:  10, 24, 54, 57, 58, 111, 136, 310;Superficie:  367 metros cuadrados   Puestos de lectura:  133   Puestos de Internet:  6;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11c03d0b5e71c010VgnVCM1000000b205a0aRCRD;PUERTO DEL MONASTERIO;CALLE;V;1;;MADRID;MADRID;28053;SAN DIEGO;PUENTE DE VALLECAS;443626;4472022;40,39502396;-3,665554302;91 588 60 51;;bpvallecas@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1924;Biblioteca Pública Municipal Vicálvaro;De lunes a viernes de 8:30 a 21 horas. Festivos cerrado.;"Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.";Metro : Vicálvaro   Bus : 4, 100, 106, 130   Renfe : Vicálvaro;Superficie:  547 metros cuadrados   Puestos de lectura:  94   Puestos de Internet:  10;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67e03d0b5e71c010VgnVCM1000000b205a0aRCRD;VILLARDONDIEGO;CALLE;NUM;36;CENTRO CULTURAL EL MADROÑO;MADRID;MADRID;28032;CASCO HISTORICO VICALVARO;VICALVARO;448466;4473127;40,40528365;-3,608627823;91 775 31 43;;bpvicalvaro@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1925;Centro Conde Duque;Exposiciones (entrada gratuita)    De martes a sábado de 10 a 14 y de 17:30 a 21 horas.  Domingos y festivos de 10:30 a 14 horas.;Salas de Exposiciones:  espacios expositivos con más de mil quinientos metros cuadrados, caracterizada por sus muros de ladrillo y por los espacios abovedados.   Auditorio Conde Duque:  1300 metros cuadrados, renovados en el 2011.   Teatro Conde Duque : espacio escénico moderno y versátil, con una escena de 12 por 17 metros de superficie y un peine de 5,99 metros de altura. Cuenta, además, con dos grandes salas de ensayo adyacentes.    Salon de Actos: u na gran sala de doble altura, totalmente forrada de madera, que está preparada para la realización de conferencias, presentaciones, congresos y seminarios. Ocupa las plantas primera y segunda de la zona del edificio que se sitúa encima del vestíbulo general desde el que tiene acceso. Dotado de medios de audición y gran pantalla de proyección, dispone de una capacidad de 293 asientos.     Zona wifi .;Metro: Ventura Rodríguez (línea 3), San Bernardo (línea 2 y 4) y Noviciado (línea 2).  Bus: 1, 2, 44, 74, 133, 202, 749, Minibús M-2;Teatro, Auditorio     Venta de entradas:   www.entradas.com   y taquilla del recinto  Contacto: 917 220 573 (de lunes a viernes de 10 a 14:30 horas y de 16 a 17 horas)  Correo electrónico:  actividades@condeduquemadrid.es     Salón de actos, Salas de ensayo y Eventos    Contacto: 917 220 573 (de lunes a viernes de 10 a 14:30 horas y de 16 a 17 horas)  Correo electrónico:  actividades@condeduquemadrid.es     Exposiciones: entrada gratuita    Contacto: 914 800 401  Correo electrónico:  cdinfoexposiciones@madrid.es;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;CONDE DUQUE;CALLE;V;11;;MADRID;MADRID;28015;UNIVERSIDAD;CENTRO;439869;4475716;40,42802889;-3,710182354;;;;/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos; 
1926;Centro Cultural Agustín Díaz (Moncloa - Aravaca);Secretaría: de lunes a viernes de 10 a 13 y de 17 a 19 horas.  Agosto: cerrado.;5 aulas  Zona wifi;Bus: 41, 46, 75, N20.;;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2d07cbf06c81c010VgnVCM1000000b205a0aRCRD;COMANDANTE FORTEA;PASEO;V;42;;MADRID;MADRID;28008;CASA DE CAMPO;MONCLOA-ARAVACA;437982;4475676;40,42753878;-3,732422725;915 487 772 / 915 487 773 ;;ccadiaz@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
1927;Centro Cultural Alfredo Kraus (Fuencarral - El Pardo);Secretaría: de lunes a jueves de 9:30  a 14 y de 16 a 18. Viernes de 9:30 a 14 horas.;Sala de exposiciones  Sala de lectura y estudio  2 salones de actos / auditorio  14 aulas  Cafetería  Zona wifi;Bus: 49 , 64;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD;PRADERA DE VAQUERIZAS;GLORIETA;V;9;;MADRID;MADRID;28035;MIRASIERRA;FUENCARRAL-EL PARDO;438957;4482694;40,49082276;-3,721605433;913 767 085;;ccakraus@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
1929;Centro Cultural Almirante Churruca (Latina);Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas.;Sala de exposiciones  Sala de lectura/estudio  Salón de actos/auditorio. Aforo para 115 personas.  10 Aulas  Zona wifi  Cafetería  Estudio de grabación  Sala para mayores;Metro: Aviación Española (línea 10)  Bus: 17 y 34  Renfe: Las Águilas (C5), Fanjul (C5);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=76c43d0b5e71c010VgnVCM1000000b205a0aRCRD;FUENTE DEL TIRO;CALLE;V;72;;MADRID;MADRID;28024;LAS AGUILAS;LATINA;433895;4470766;40,38298359;-3,780089056;915 090 581;;ccchurruca@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
1930;Centro Cultural Antonio Machado (San Blas - Canillejas);Secretaría: de lunes a viernes de 10 a 13:30 horas y de 17 a 18:30 horas, todo el año, excepto agosto que permanecerá cerrado.;5 salas de exposiciones  2 salones de actos / auditorio (180/400 butacas)  15 aulas  Zona wifi;Metro: Alsacia (línea 2)  Bus: 4, 38, 48, 70, 106, 140;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD;SAN ROMÁN DEL VALLE;CALLE;V;8;;MADRID;MADRID;28037;ARCOS;SAN BLAS-CANILLEJAS;447365;4474799;40,42027705;-3,621741079;913 135 294 ;;ccamachado@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
1932;Centro Cultural Aravaca (Moncloa - Aravaca);Secretaría: de lunes a viernes de 10 a 13:30 horas. Lunes y martes de 17:30 a 19:30 horas;Sala de exposiciones   7 aulas   Zona wifi;Bus: 160, 161;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13153d0b5e71c010VgnVCM1000000b205a0aRCRD;DE LA ZARZA;CALLE;V;20;;MADRID;MADRID;28023;ARAVACA;MONCLOA-ARAVACA;433479;4479145;40,45843104;-3,785855667;917 400 882 / 883;;ccaravaca@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
1933;Centro Cultural Buenavista (Salamanca);Secretaría: de 9 a 13 horas y de 16 a 18 horas de lunes a jueves. Viernes de 9 a 13 horas.;1 sala de exposiciones  2 salón de actos / auditorio  8 aulas (incluyendo dos gimnasios)  Zona Wifi;Metro: Diego de León (líneas 4 , 5 , 6)  Bus: 1, 12, 48, 74;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD;TOREROS;AVENIDA;V;5;;MADRID;MADRID;28028;GUINDALERA;SALAMANCA;443202;4476130;40,43200211;-3,670929333;917 240 800 / 917 240 802;;ccbuenavista@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
